review_id,aspect,sentiment_label,sentiment_score,aspect_cluster,mapped_aspect
2598,place,positive,0.7018722,3,Location
2598,experience,positive,0.71415734,3,Atmosphere
2598,body,positive,0.5732099,3,Food
2598,unit,positive,0.6959407,2,Service
2599,place,positive,0.99504787,3,Location
2600,road,positive,0.682833,4,Location
2600,atmosphere,positive,0.96157753,3,Atmosphere
2600,location,positive,0.55772555,4,Location
2600,number,positive,0.7710755,3,Service
2601,place,positive,0.996962,3,Location
2602,area,positive,0.9660335,4,Location
2602,order,positive,0.9652805,3,Service
2602,calm,positive,0.96173537,3,Atmosphere
2602,chicken,positive,0.9642585,0,Food
2602,taste,positive,0.9090521,0,Food
2602,river,positive,0.6117517,4,Location
2602,facility,positive,0.97703326,4,Location
2602,effort,positive,0.9365438,3,Service
2602,price,positive,0.9743648,2,Worth
2602,eye,positive,0.9835789,3,Location
2604,staff,positive,0.9962908,3,Service
2604,place,positive,0.99791104,3,Location
2604,city,neutral,0.42408472,4,Location
2604,cabin,negative,0.9711945,4,Amenities
2605,tub,positive,0.96552336,0,Amenities
2605,place,positive,0.99857616,3,Location
2605,staff,positive,0.9980124,3,Service
2605,service,positive,0.9985051,2,Service
2606,ini,negative,0.62753797,1,Service
2606,driver,negative,0.9306709,4,Service
2606,bedsheets,negative,0.912957,1,Accomodation
2606,restaurant,negative,0.73603356,4,Food
2606,room,negative,0.47237542,4,Location
2606,experience,negative,0.5048919,3,Atmosphere
2606,road,negative,0.9681848,4,Location
2606,place,positive,0.8871558,3,Location
2606,bed,positive,0.5979436,0,Amenities
2607,insulation,negative,0.88115114,0,Atmosphere
2607,area,negative,0.5603117,4,Location
2607,site,positive,0.9741557,4,Location
2607,staff,positive,0.96919024,3,Service
2607,breakfast,positive,0.805288,0,Food
2607,environment,negative,0.58936906,3,Atmosphere
2608,nature,positive,0.9951746,3,Location
2608,camping,positive,0.9880868,4,Amenities
2608,island,positive,0.99323434,4,Location
2610,mold,negative,0.9942477,0,Hygiene
2610,place,positive,0.9831903,3,Location
2610,smell,negative,0.99086654,0,Atmosphere
2610,rain,neutral,0.77941227,4,Atmosphere
2611,place,positive,0.99556124,3,Location
2613,atmosphere,positive,0.99275005,3,Atmosphere
2613,experience,positive,0.9682363,3,Atmosphere
2613,month,positive,0.9646533,3,Worth
2613,impression,positive,0.9947925,3,Atmosphere
2613,facility,positive,0.99084115,4,Location
2613,service,positive,0.9969591,2,Service
2613,food,positive,0.9646507,0,Food
2614,location,positive,0.9476814,4,Location
2614,atmosphere,positive,0.9941222,3,Atmosphere
2614,place,positive,0.98914766,3,Location
2614,situation,positive,0.9529158,3,Atmosphere
2615,environment,positive,0.99838626,3,Atmosphere
2615,choice,positive,0.99829,3,Location
2615,privacy,positive,0.9985177,2,Service
2616,staycation,neutral,0.8672333,1,Accomodation
2616,staff,positive,0.980183,3,Service
2617,meet,positive,0.9932561,3,Food
2617,cabin,positive,0.9952727,4,Amenities
2617,experience,positive,0.99431944,3,Atmosphere
2618,ini,positive,0.905862,1,Service
2618,controller,positive,0.9233214,2,Service
2618,code,positive,0.8980229,2,Service
2618,function,positive,0.92190254,2,Location
2618,cabin,positive,0.90933174,4,Amenities
2618,system,positive,0.90888613,2,Service
2618,response,positive,0.9642254,3,Service
2618,concept,positive,0.9588308,2,Location
2618,location,positive,0.89122397,4,Location
2618,light,positive,0.8903175,4,Atmosphere
2618,room,positive,0.91458863,4,Location
2618,staff,positive,0.9337725,3,Service
2618,landscape,positive,0.97077245,4,Atmosphere
2618,place,positive,0.9619147,3,Location
2618,price,positive,0.9378103,2,Worth
2618,food,positive,0.7410693,0,Food
2619,season,positive,0.9649276,3,Worth
2620,tub,positive,0.99331653,0,Amenities
2620,chatter,positive,0.9194616,1,Atmosphere
2620,glass,positive,0.84237736,0,Food
2620,treat,positive,0.9867466,3,Food
2620,light,positive,0.905888,4,Atmosphere
2620,spot,positive,0.9877742,4,Location
2620,sound,positive,0.98864996,3,Atmosphere
2620,night,positive,0.9835827,4,Service
2620,i’sama,positive,0.98855644,1,Accomodation
2620,stay,positive,0.9927886,3,Food
2621,cabin,positive,0.9980453,4,Amenities
2622,supermarket,positive,0.61067766,0,Food
2622,place,positive,0.9256411,3,Location
2622,price,positive,0.979218,2,Worth
2623,bathroom,positive,0.51707214,0,Amenities
2623,atmosphere,positive,0.9888215,3,Atmosphere
2623,view,positive,0.98837847,3,Location
2623,light,positive,0.965756,4,Atmosphere
2623,lot,positive,0.9759024,3,Worth
2623,room,positive,0.97365654,4,Location
2623,water,positive,0.9656652,4,Food
2623,place,positive,0.9641364,3,Location
2624,service,positive,0.9983759,2,Service
2625,place,positive,0.99763656,3,Location
2625,interior,positive,0.9973605,4,Service
2626,field,positive,0.6816932,4,Location
2626,room,positive,0.93072057,4,Location
2626,breakfast,positive,0.9935044,0,Food
2626,ambience,positive,0.99198335,1,Atmosphere
2626,service,positive,0.99243915,2,Service
2626,place,positive,0.9842614,3,Location
2626,one,positive,0.98258,3,Worth
2627,area,positive,0.56805193,4,Location
2627,location,positive,0.45538366,4,Location
2627,service,positive,0.99739033,2,Service
2629,towel,positive,0.9915837,0,Hygiene
2629,scenery,positive,0.993789,4,Amenities
2629,cabin,positive,0.9928604,4,Amenities
2629,shower,positive,0.9943515,0,Amenities
2629,location,positive,0.98442787,4,Location
2629,tooth,positive,0.99122757,0,Hygiene
2629,entrance,positive,0.9920642,4,Location
2629,room,positive,0.99276876,4,Location
2629,staff,positive,0.9898213,3,Service
2629,tech,positive,0.9957568,2,Worth
2629,bed,positive,0.99451894,0,Amenities
2629,apps,positive,0.9493467,2,Amenities
2630,entertainment,negative,0.70666033,2,Food
2630,one,negative,0.77590036,3,Worth
2630,service,positive,0.9265694,2,Service
2631,experience,positive,0.96205115,3,Atmosphere
2631,journey,positive,0.67300946,4,Location
2631,view,positive,0.60987306,3,Location
2631,service,positive,0.9897126,2,Service
2631,road,neutral,0.47200155,4,Location
2631,price,positive,0.95804757,2,Worth
2631,variant,positive,0.7590737,2,Location
2632,staff,negative,0.99474204,3,Service
2633,staff,positive,0.9393393,3,Service
2633,breakfast,negative,0.9465561,0,Food
2634,location,positive,0.9966372,4,Location
2634,time,positive,0.9811437,3,Service
2634,price,positive,0.9967661,2,Worth
2634,service,positive,0.99761707,2,Service
2635,bottom,positive,0.6671845,4,Food
2635,case,positive,0.57459193,3,Food
2635,suggestion,positive,0.5450566,3,Food
2635,woman,positive,0.5227757,3,Food
2635,room,positive,0.56654084,4,Location
2635,lol,positive,0.5853673,1,Accomodation
2635,water,positive,0.5792581,4,Food
2635,disadvantage,negative,0.62499785,2,Location
2635,insect,negative,0.49378395,0,Food
2635,crew,positive,0.7257239,4,Service
2635,place,positive,0.651635,3,Location
2635,walk,positive,0.48650718,4,Location
2636,tub,positive,0.995394,0,Amenities
2636,issue,negative,0.6282623,3,Worth
2636,view,positive,0.99199367,3,Location
2636,day,positive,0.9668811,3,Service
2637,experience,positive,0.9982273,3,Atmosphere
2637,cabin,positive,0.99733436,4,Amenities
2637,time,positive,0.99696475,3,Service
2637,interior,positive,0.9982247,4,Service
2637,memakai,positive,0.9980545,1,Accomodation
2637,service,positive,0.9979798,2,Service
2637,kid,positive,0.9979177,3,Food
2638,bathroom,negative,0.6750286,0,Amenities
2638,view,positive,0.85394394,3,Location
2638,place,positive,0.81080955,3,Location
2638,cabin,positive,0.8846169,4,Amenities
2639,house,positive,0.9980724,3,Location
2639,view,positive,0.9974203,3,Location
2640,hotel,positive,0.99831474,4,Location
2641,bobocabin,positive,0.9979382,1,Accomodation
2642,ini,positive,0.99468035,1,Service
2642,jacuzzi,positive,0.9939282,1,Amenities
2642,mug,positive,0.9948068,0,Amenities
2642,home,positive,0.9953499,3,Location
2642,blanket,positive,0.99382246,0,Atmosphere
2642,teapot,positive,0.9947812,1,Accomodation
2642,music,positive,0.9953294,3,Atmosphere
2642,view,positive,0.9953818,3,Location
2642,bathrobe,positive,0.99242014,1,Accomodation
2642,experience,positive,0.99484986,3,Atmosphere
2642,recommendation,positive,0.9945785,3,Service
2642,place,positive,0.99566597,3,Location
2642,weekend,positive,0.9955362,3,Atmosphere
2644,concept,positive,0.9891025,2,Location
2644,fry,negative,0.9625665,0,Food
2644,steak,negative,0.640523,0,Food
2644,household,negative,0.82207495,2,Food
2645,water,negative,0.95200044,4,Food
2646,place,positive,0.99727756,3,Location
2647,ini,positive,0.77576405,1,Service
2647,tub,positive,0.79670894,0,Amenities
2647,noodle,positive,0.48787132,0,Food
2647,experience,positive,0.916582,3,Atmosphere
2647,feature,positive,0.7908286,2,Location
2647,breakfast,negative,0.7234037,0,Food
2647,spacewise,positive,0.83995944,1,Accomodation
2647,option,positive,0.87949973,2,Worth
2648,hahahaha,positive,0.8916087,1,Accomodation
2648,thing,positive,0.97326624,3,Worth
2650,job,positive,0.9831882,3,Service
2650,standard,positive,0.9744039,2,Service
2650,lobby,positive,0.80017656,4,Food
2650,side,positive,0.94530135,4,Location
2650,lot,positive,0.9659422,3,Worth
2650,experience,positive,0.96784514,3,Atmosphere
2650,point,positive,0.9748609,3,Location
2650,one,positive,0.96320367,3,Worth
2651,bathroom,positive,0.9799922,0,Amenities
2651,tub,positive,0.9859801,0,Amenities
2651,group,positive,0.98280877,3,Service
2651,soak,positive,0.99209607,0,Atmosphere
2651,menu,positive,0.98320466,2,Food
2651,location,positive,0.98705137,4,Location
2651,tv,positive,0.96812916,3,Service
2651,parking,positive,0.9911123,4,Amenities
2651,water,positive,0.9826392,4,Food
2651,application,positive,0.98444957,2,Service
2651,experience,positive,0.9878016,3,Atmosphere
2651,point,positive,0.98267084,3,Location
2651,drink,positive,0.9797166,0,Food
2653,gap,negative,0.6463634,2,Location
2653,tub,neutral,0.6730823,0,Amenities
2653,blast,positive,0.8628027,4,Atmosphere
2653,scooter,negative,0.4464042,1,Amenities
2653,bit,positive,0.38316733,3,Atmosphere
2653,time,positive,0.43454036,3,Service
2653,sound,positive,0.80398476,3,Atmosphere
2653,stair,positive,0.7374407,1,Amenities
2653,road,negative,0.59996516,4,Location
2653,wife,positive,0.5651661,3,Worth
2654,concept,positive,0.9985696,2,Location
2654,ratio,positive,0.99685645,2,Worth
2655,design,positive,0.98746943,2,Location
2655,room,positive,0.9897983,4,Location
2655,place,positive,0.9338453,3,Location
2655,service,positive,0.993226,2,Service
2657,thanks,positive,0.99173963,3,Service
2657,experience,positive,0.99686146,3,Atmosphere
2657,staff,positive,0.9974946,3,Service
2657,service,positive,0.99675,2,Service
2658,ini,positive,0.99254465,1,Service
2658,jungle,neutral,0.8754599,4,Location
2659,experince,positive,0.9982652,1,Accomodation
2660,cabin,positive,0.9419557,4,Amenities
2661,vacation,positive,0.9752906,4,Location
2661,place,positive,0.99844474,3,Location
2661,experience,positive,0.9984541,3,Atmosphere
2662,air,positive,0.9982836,4,Service
2662,location,positive,0.9954325,4,Location
2662,food,positive,0.96120244,0,Food
2663,getaway,positive,0.9973623,1,Amenities
2663,people,positive,0.99689037,3,Food
2663,instructor,positive,0.9978467,1,Service
2663,location,positive,0.99747366,4,Location
2663,time,positive,0.99761474,3,Service
2663,touch,positive,0.9970202,3,Atmosphere
2663,experience,positive,0.99693334,3,Atmosphere
2663,highlight,positive,0.99695957,3,Location
2663,activity,positive,0.99749714,3,Atmosphere
2663,meal,positive,0.9972851,0,Food
2664,stay,positive,0.9973334,3,Food
2665,place,positive,0.99857116,3,Location
2666,location,positive,0.99864274,4,Location
2667,respons,positive,0.9973482,1,Accomodation
2667,view,positive,0.99842983,3,Location
2667,staff,positive,0.9985422,3,Service
2667,vibe,positive,0.9973265,1,Atmosphere
2667,stay,positive,0.9980869,3,Food
2668,soto,negative,0.8487794,1,Hygiene
2668,downside,negative,0.69431496,1,Worth
2668,merchant,negative,0.9698816,2,Service
2668,impression,positive,0.6906187,3,Atmosphere
2668,location,negative,0.8356289,4,Location
2668,view,negative,0.6130425,3,Location
2668,privacy,positive,0.9304046,2,Service
2668,taste,negative,0.97974867,0,Food
2668,banana,negative,0.8951371,0,Food
2668,facility,positive,0.9840231,4,Location
2669,place,positive,0.99610776,3,Location
2670,experience,positive,0.99565685,3,Atmosphere
2671,cabinjuseyo,neutral,0.49512887,1,Accomodation
2671,decision,positive,0.9957794,3,Service
2671,hotel,negative,0.82250303,4,Location
2672,ubud,positive,0.80248076,1,Amenities
2672,season,positive,0.9637884,3,Worth
2672,cabin,positive,0.9977685,4,Amenities
2672,facility,positive,0.9975393,4,Location
2673,tub,positive,0.99450785,0,Amenities
2673,field,positive,0.9944501,4,Location
2673,technology,positive,0.9955006,2,Service
2673,bit,positive,0.9955271,3,Atmosphere
2673,design,positive,0.99627566,2,Location
2673,host,positive,0.9968047,3,Location
2673,window,positive,0.99497414,4,Location
2673,time,positive,0.9954614,3,Service
2673,panel,positive,0.9956126,3,Food
2673,experience,positive,0.9955295,3,Atmosphere
2673,place,positive,0.9969607,3,Location
2674,atmosphere,positive,0.99764013,3,Atmosphere
2674,place,positive,0.99792707,3,Location
2675,atmosphere,positive,0.9866894,3,Atmosphere
2675,cabin,positive,0.98401433,4,Amenities
2675,area,positive,0.9852787,4,Location
2675,stay,positive,0.983593,3,Food
2675,order,positive,0.9773278,3,Service
2675,mother,positive,0.98585886,3,Food
2675,greenery,positive,0.9898896,1,Amenities
2675,sound,positive,0.9876796,3,Atmosphere
2675,moment,positive,0.98531795,3,Atmosphere
2675,facility,positive,0.9866894,4,Location
2675,ambience,positive,0.9902672,1,Atmosphere
2675,service,positive,0.9903024,2,Service
2675,experince,positive,0.9851385,1,Accomodation
2676,experince,positive,0.8639123,1,Accomodation
2676,stay,positive,0.58348286,3,Food
2677,ini,positive,0.9653647,1,Service
2677,reason,positive,0.9663208,3,Location
2677,person,positive,0.9728457,3,Service
2677,shower,positive,0.838399,0,Amenities
2677,view,positive,0.9627135,3,Location
2677,window,positive,0.9798227,4,Location
2677,light,positive,0.9887632,4,Atmosphere
2677,path,positive,0.80949616,4,Location
2677,experience,positive,0.979261,3,Atmosphere
2677,box,positive,0.9915115,2,Worth
2677,sandwich,positive,0.76102686,0,Food
2678,water,positive,0.9865796,4,Food
2678,cabin,positive,0.99099064,4,Amenities
2678,field,positive,0.9924602,4,Location
2678,experience,positive,0.99603003,3,Atmosphere
2679,forest,positive,0.88582325,4,Location
2679,cabin,positive,0.9982882,4,Amenities
2679,spot,positive,0.997809,4,Location
2679,staff,positive,0.9982948,3,Service
2679,experience,positive,0.9974291,3,Atmosphere
2680,road,neutral,0.82425284,4,Location
2680,room,positive,0.9964761,4,Location
2680,place,positive,0.9969132,3,Location
2681,place,positive,0.9927046,3,Location
2682,team,positive,0.9982352,3,Worth
2682,environment,positive,0.998577,3,Atmosphere
2683,facility,positive,0.9980483,4,Location
2684,experience,neutral,0.57064307,3,Atmosphere
2686,tub,positive,0.93011594,0,Amenities
2687,lock,neutral,0.829,2,Location
2687,child,positive,0.9206963,3,Food
2688,experience,positive,0.909333,3,Atmosphere
2688,month,positive,0.84664184,3,Worth
2688,vendor,positive,0.9472639,2,Food
2688,area,positive,0.8544619,4,Location
2688,view,positive,0.8777368,3,Location
2688,tube,positive,0.8220552,0,Food
2688,bobocabin,positive,0.8606989,1,Accomodation
2688,collaborating,positive,0.89724517,1,Food
2688,launch,positive,0.8167759,2,Service
2688,condition,positive,0.93038595,3,Location
2688,place,positive,0.8746361,3,Location
2688,one,positive,0.8604025,3,Worth
2688,friendliness,positive,0.9485105,1,Hygiene
2688,road,positive,0.605853,4,Location
2689,forest,neutral,0.5378938,4,Location
2689,place,positive,0.9925258,3,Location
2689,window,positive,0.9859283,4,Location
2690,villa,positive,0.9929979,4,Location
2690,reservation,positive,0.9886362,4,Location
2690,owner,positive,0.99522567,3,Worth
2690,detail,positive,0.99124944,3,Location
2690,juan,positive,0.995877,4,Location
2690,cleaning,positive,0.99750865,0,Hygiene
2690,place,positive,0.99653554,3,Location
2690,food,positive,0.99662787,0,Food
2690,beach,positive,0.99431944,4,Location
2691,terrace,negative,0.71480715,4,Amenities
2691,sun,negative,0.39300504,4,Atmosphere
2691,space,negative,0.6432293,4,Atmosphere
2691,shower,negative,0.75655484,0,Amenities
2691,budget,negative,0.5221435,3,Worth
2691,view,positive,0.8798911,3,Location
2691,day,negative,0.61058635,3,Service
2691,water,negative,0.70461476,4,Food
2691,amenity,positive,0.75050443,1,Amenities
2691,value,positive,0.7677373,2,Worth
2691,service,negative,0.8828519,2,Service
2691,place,negative,0.5301264,3,Location
2692,size,negative,0.49935216,2,Location
2692,view,positive,0.9966356,3,Location
2692,price,negative,0.98780805,2,Worth
2692,beach,neutral,0.67945164,4,Location
2693,service,positive,0.9984409,2,Service
2695,place,positive,0.9866346,3,Location
2695,day,positive,0.98667043,3,Service
2697,noodle,neutral,0.9217841,0,Food
2697,rice,neutral,0.8090222,0,Food
2698,vegetable,negative,0.985794,0,Food
2698,preparation,negative,0.9511999,3,Food
2698,view,positive,0.9445001,3,Location
2698,location,positive,0.83739847,4,Location
2698,service,negative,0.98020935,2,Service
2698,fish,negative,0.8803153,0,Food
2698,price,negative,0.9662417,2,Worth
2698,food,negative,0.9770632,0,Food
2699,concept,positive,0.9869856,2,Location
2699,option,positive,0.89008635,2,Worth
2699,structure,neutral,0.66562885,2,Location
2699,note,positive,0.8940044,3,Worth
2700,place,positive,0.9954015,3,Location
2701,wa,positive,0.9945834,1,Accomodation
2701,experience,positive,0.99523926,3,Atmosphere
2701,member,positive,0.9951904,3,Service
2701,day,positive,0.99472225,3,Service
2701,time,positive,0.99480224,3,Service
2701,welcome,positive,0.99523336,3,Atmosphere
2701,bond,positive,0.9957867,3,Worth
2702,bathroom,positive,0.99631786,0,Amenities
2702,view,positive,0.9986651,3,Location
2702,bed,positive,0.99832076,0,Amenities
2703,experiance,negative,0.59429204,1,Accomodation
2703,view,positive,0.88803506,3,Location
2703,restaurant,negative,0.98481804,4,Food
2703,service,negative,0.99352443,2,Service
2703,food,negative,0.98292094,0,Food
2704,bathroom,negative,0.99389714,0,Amenities
2704,experience,negative,0.5724883,3,Atmosphere
2704,bed,positive,0.9960116,0,Amenities
2704,service,negative,0.965158,2,Service
2705,room,negative,0.91328615,4,Location
2705,place,positive,0.61419266,3,Location
2705,space,negative,0.6360033,4,Atmosphere
2705,eating,negative,0.7652041,0,Food
2706,bobocabin,positive,0.9957644,1,Accomodation
2706,view,positive,0.996971,3,Location
2707,end,positive,0.99229187,3,Service
2707,place,positive,0.9972584,3,Location
2708,shower,positive,0.9739731,0,Amenities
2708,speaker,positive,0.9734794,3,Service
2708,place,positive,0.97398055,3,Location
2708,bed,positive,0.9736935,0,Amenities
2708,food,positive,0.9681755,0,Food
2708,footwear,positive,0.9658491,0,Food
2708,location,positive,0.9678352,4,Location
2708,window,positive,0.97663975,4,Location
2708,light,positive,0.97471535,4,Atmosphere
2708,display,positive,0.97401947,2,Location
2708,line,positive,0.9724602,4,Service
2708,view,positive,0.9757563,3,Location
2708,room,positive,0.9721752,4,Location
2708,staff,positive,0.9726908,3,Service
2708,sunrise,positive,0.9802996,4,Location
2708,rate,positive,0.9507433,2,Service
2708,internet,positive,0.97122926,2,Service
2708,beach,positive,0.96216017,4,Location
2708,experience,positive,0.9772668,3,Atmosphere
2708,stair,positive,0.96379596,1,Amenities
2709,view,positive,0.99589336,3,Location
2709,place,positive,0.99849725,3,Location
2710,staff,positive,0.99870396,3,Service
2711,view,positive,0.99873275,3,Location
2711,cabin,positive,0.99860674,4,Amenities
2711,service,positive,0.99864024,2,Service
2713,family,positive,0.9958509,3,Service
2713,time,positive,0.9964702,3,Service
2713,staff,positive,0.998072,3,Service
2713,value,positive,0.9981499,2,Worth
2713,experience,positive,0.998428,3,Atmosphere
2715,accommodation,positive,0.9938991,4,Amenities
2718,location,positive,0.9250959,4,Location
2718,30k,positive,0.8732265,1,Accomodation
2718,transit,positive,0.76947874,4,Service
2718,room,positive,0.94047034,4,Location
2718,staff,positive,0.96329135,3,Service
2718,bunk,positive,0.8434957,0,Amenities
2719,parking,negative,0.9834431,4,Amenities
2719,bathroom,negative,0.9967524,0,Amenities
2721,place,positive,0.9951894,3,Location
2723,cleanliness,positive,0.98795533,1,Hygiene
2723,area,positive,0.9480295,4,Location
2723,room,positive,0.8118556,4,Location
2723,bus,positive,0.8092684,4,Service
2723,service,positive,0.9883273,2,Service
2724,fragrant,positive,0.99866045,0,Atmosphere
2724,toilet,positive,0.99866617,0,Hygiene
2725,room,positive,0.98615164,4,Location
2725,time,positive,0.9803295,3,Service
2725,hotel,positive,0.96126115,4,Location
2726,clean,positive,0.99534106,0,Food
2727,concept,positive,0.8833315,2,Location
2727,room,positive,0.97219366,4,Location
2727,suggestion,positive,0.95299244,3,Food
2728,people,negative,0.7117499,3,Food
2728,room,positive,0.9773121,4,Location
2728,water,positive,0.7481339,4,Food
2728,general,positive,0.96074,3,Service
2728,airport,positive,0.6278398,4,Location
2728,term,positive,0.97174466,3,Service
2729,advice,positive,0.6627263,3,Food
2729,bus,positive,0.7728474,4,Service
2730,bathroom,positive,0.9828599,0,Amenities
2730,people,positive,0.8291541,3,Food
2730,fleet,positive,0.8140434,4,Service
2730,room,positive,0.84650296,4,Location
2730,staff,positive,0.9772823,3,Service
2730,time,positive,0.806758,3,Service
2730,airport,neutral,0.580267,4,Location
2731,cereal,positive,0.93769,0,Food
2731,shuttle,positive,0.95597273,4,Atmosphere
2731,walk,neutral,0.58284503,4,Location
2731,shower,positive,0.95209885,0,Amenities
2733,price,positive,0.9866672,2,Worth
2736,option,positive,0.70067334,2,Worth
2736,night,negative,0.9593595,4,Service
2738,shuttle,positive,0.99166495,4,Atmosphere
2738,toilet,positive,0.9973628,0,Hygiene
2738,room,positive,0.99758494,4,Location
2738,staff,positive,0.9982235,3,Service
2738,cutlery,positive,0.9980276,1,Amenities
2738,breakfast,positive,0.99531794,0,Food
2738,price,positive,0.99558675,2,Worth
2739,type,positive,0.881864,2,Location
2739,binoculars,positive,0.86391234,1,Amenities
2739,bathroom,positive,0.8477772,0,Amenities
2739,proof,positive,0.85842675,3,Food
2739,security,positive,0.8913106,3,Service
2739,review,positive,0.9176398,3,Service
2739,cctv,positive,0.9427726,1,Service
2739,morning,positive,0.82340187,4,Service
2739,experience,positive,0.8866766,3,Atmosphere
2739,guy,positive,0.8784498,3,Atmosphere
2739,sight,positive,0.9507416,4,Location
2740,airport,neutral,0.74859357,4,Location
2740,stopover,positive,0.69525164,1,Location
2741,bathroom,positive,0.99456716,0,Amenities
2741,place,positive,0.99705976,3,Location
2741,service,neutral,0.76472425,2,Service
2742,hotel,positive,0.997109,4,Location
2744,breakfast,positive,0.7514938,0,Food
2745,cleanliness,positive,0.99880946,1,Hygiene
2745,price,positive,0.995182,2,Worth
2745,breakfast,positive,0.9961356,0,Food
2745,service,positive,0.9983027,2,Service
2746,check,neutral,0.6032514,2,Food
2746,price,positive,0.9957937,2,Worth
2746,service,positive,0.9984384,2,Service
2749,vibe,positive,0.9959037,1,Atmosphere
2750,shuttle,positive,0.99657,4,Atmosphere
2750,area,positive,0.9982393,4,Location
2750,hotel,positive,0.9892657,4,Location
2750,service,positive,0.99856013,2,Service
2751,recommendation,positive,0.9187042,3,Service
2752,toaster,positive,0.9810922,0,Amenities
2752,shuttle,positive,0.9691151,4,Atmosphere
2752,water,positive,0.9852938,4,Food
2752,breakfast,positive,0.949053,0,Food
2752,facility,positive,0.99753475,4,Location
2752,price,positive,0.9979012,2,Worth
2753,transit,positive,0.8490148,4,Service
2753,price,positive,0.9854087,2,Worth
2753,service,positive,0.9982895,2,Service
2754,transit,positive,0.9873843,4,Service
2755,flight,neutral,0.5597893,4,Service
2758,backpack,negative,0.9092144,0,Amenities
2759,shower,negative,0.88301945,0,Amenities
2759,journey,negative,0.9360184,4,Location
2759,floor,negative,0.9083844,4,Location
2759,backpack,negative,0.93302757,0,Amenities
2759,place,negative,0.9079453,3,Location
2760,parking,negative,0.9948783,4,Amenities
2760,room,positive,0.9654967,4,Location
2760,rest,positive,0.61021966,3,Service
2760,park,negative,0.99455416,4,Location
2762,kfc,neutral,0.8987632,1,Food
2762,distance,positive,0.61796606,4,Location
2762,location,positive,0.90571636,4,Location
2762,guest,positive,0.75850743,3,Amenities
2763,place,positive,0.98571104,3,Location
2763,staff,positive,0.99647695,3,Service
2764,location,positive,0.95972544,4,Location
2764,service,positive,0.9971405,2,Service
2765,place,positive,0.9982674,3,Location
2766,staff,positive,0.9978194,3,Service
2767,bathroom,positive,0.80235755,0,Amenities
2767,level,positive,0.9598545,3,Atmosphere
2767,shuttle,positive,0.9699062,4,Atmosphere
2767,location,positive,0.9611923,4,Location
2767,luggage,positive,0.9556485,0,Amenities
2767,opinion,positive,0.966225,3,Service
2767,facility,positive,0.97906095,4,Location
2767,alfamart,positive,0.85190725,1,Accomodation
2767,place,positive,0.9620444,3,Location
2767,price,positive,0.8372701,2,Worth
2768,toilet,positive,0.9634844,0,Hygiene
2768,mukena,positive,0.97978,1,Accomodation
2768,neighbor,positive,0.51581275,4,Food
2768,staff,positive,0.987045,3,Service
2768,pantry,positive,0.94599533,0,Food
2769,bathroom,positive,0.99784553,0,Amenities
2769,location,positive,0.7189416,4,Location
2769,room,positive,0.996669,4,Location
2769,service,positive,0.9983352,2,Service
2769,chair,neutral,0.49909326,3,Food
2770,place,negative,0.9066658,3,Location
2772,bathroom,positive,0.9940796,0,Amenities
2772,tenant,positive,0.9668872,1,Amenities
2772,location,positive,0.9841307,4,Location
2772,shuttle,positive,0.96468717,4,Atmosphere
2772,distance,positive,0.98005587,4,Location
2772,setting,positive,0.9804361,3,Atmosphere
2772,delight,positive,0.9863638,1,Food
2772,facility,positive,0.99086374,4,Location
2773,bus,positive,0.80282307,4,Service
2773,time,negative,0.8937841,3,Service
2776,room,positive,0.9974464,4,Location
2776,price,positive,0.99787843,2,Worth
2776,access,positive,0.9972517,2,Service
2778,luck,positive,0.9092886,3,Location
2779,flight,negative,0.8090779,4,Service
2780,sleep,positive,0.9927724,3,Food
2780,shower,positive,0.99510753,0,Amenities
2781,room,neutral,0.7171951,4,Location
2781,movement,positive,0.9434033,3,Atmosphere
2781,time,positive,0.9585989,3,Service
2781,facility,positive,0.99425817,4,Location
2781,place,positive,0.9877703,3,Location
2781,price,positive,0.98728,2,Worth
2782,one,negative,0.9487812,3,Worth
2782,time,negative,0.9567427,3,Service
2783,time,negative,0.97624046,3,Service
2784,shower,positive,0.86601955,0,Amenities
2784,kit,positive,0.9803474,2,Amenities
2784,day,positive,0.97675496,3,Service
2784,step,positive,0.9685495,3,Food
2784,room,positive,0.97942686,4,Location
2784,place,positive,0.9885357,3,Location
2784,price,positive,0.9936559,2,Worth
2785,place,positive,0.99236965,3,Location
2786,place,positive,0.99846447,3,Location
2786,service,positive,0.9983619,2,Service
2787,place,positive,0.9971521,3,Location
2789,bathroom,positive,0.9743163,0,Amenities
2789,console,positive,0.86600566,2,Amenities
2789,feature,positive,0.6789856,2,Location
2789,hotel,positive,0.5485158,4,Location
2789,room,positive,0.7753189,4,Location
2790,parking,negative,0.6376484,4,Amenities
2791,toilet,positive,0.9929785,0,Hygiene
2792,room,positive,0.9972379,4,Location
2792,location,positive,0.99169534,4,Location
2795,bit,negative,0.7409382,3,Atmosphere
2795,people,negative,0.9563122,3,Food
2796,bathroom,positive,0.9425181,0,Amenities
2796,room,positive,0.9715607,4,Location
2796,time,positive,0.8707707,3,Service
2796,position,positive,0.59311104,3,Location
2796,place,positive,0.80675006,3,Location
2796,price,positive,0.9265613,2,Worth
2798,light,neutral,0.4974181,4,Atmosphere
2799,atmosphere,positive,0.9946666,3,Atmosphere
2799,guest,negative,0.99194276,3,Amenities
